"","neighbourhood_name","species_name","count","proportion"
"1614","MOUNT PLEASANT","PADUS",9,0.00143038779402416
"1615","MOUNT PLEASANT","PALMATUM",44,0.00699300699300699
"1616","MOUNT PLEASANT","PALUSTRIS",113,0.0179593134138589
"1617","MOUNT PLEASANT","PAPYRIFERA",4,0.000635727908455181
"1618","MOUNT PLEASANT","PENDULA",34,0.00540368722186904
"1619","MOUNT PLEASANT","PENNSYLVANICA",25,0.00397329942784488
"1620","MOUNT PLEASANT","PENNSYLVANICUM",10,0.00158931977113795
"1621","MOUNT PLEASANT","PERSICA",104,0.0165289256198347
"1622","MOUNT PLEASANT","PHAENOPYRUM",2,0.000317863954227591
"1623","MOUNT PLEASANT","PHELLOS",1,0.000158931977113795
"1624","MOUNT PLEASANT","PISIFERA",1,0.000158931977113795
"1625","MOUNT PLEASANT","PLATANOIDES",333,0.0529243483788938
"1626","MOUNT PLEASANT","PLICATA",29,0.00460902733630006
"1627","MOUNT PLEASANT","PONDEROSA",1,0.000158931977113795
"1628","MOUNT PLEASANT","PSEUDOACACIA",43,0.0068340750158932
"1629","MOUNT PLEASANT","PSEUDOCAMELLIA",42,0.0066751430387794
"1630","MOUNT PLEASANT","PSEUDOPLATANUS",63,0.0100127145581691
"1631","MOUNT PLEASANT","PUMILA",1,0.000158931977113795
"1632","MOUNT PLEASANT","PUNGENS",3,0.000476795931341386
"1633","MOUNT PLEASANT","RETICULATA",53,0.00842339478703115
"1634","MOUNT PLEASANT","ROBUR",85,0.0135092180546726
"1635","MOUNT PLEASANT","ROBUR X ALBA",5,0.000794659885568977
"1636","MOUNT PLEASANT","RUBRA",28,0.00445009535918627
"1637","MOUNT PLEASANT","RUBRUM",516,0.0820089001907184
"1638","MOUNT PLEASANT","RUGOSA",1,0.000158931977113795
"1639","MOUNT PLEASANT","SACCHARINUM",13,0.00206611570247934
"1640","MOUNT PLEASANT","SACCHARUM",3,0.000476795931341386
"1641","MOUNT PLEASANT","SALICINA",1,0.000158931977113795
"1642","MOUNT PLEASANT","SARGENTII",38,0.00603941513032422
"1643","MOUNT PLEASANT","SATIVA",1,0.000158931977113795
"1644","MOUNT PLEASANT","SERRATA",1,0.000158931977113795
"1645","MOUNT PLEASANT","SERRULA",1,0.000158931977113795
"1646","MOUNT PLEASANT","SERRULATA",948,0.150667514303878
"1647","MOUNT PLEASANT","SHUMARDII",2,0.000317863954227591
"1648","MOUNT PLEASANT","SPECIES",86,0.0136681500317864
"1649","MOUNT PLEASANT","STYRACIFLUA",151,0.0239987285441831
"1650","MOUNT PLEASANT","SUBHIRTELLA",3,0.000476795931341386
"1651","MOUNT PLEASANT","SYLVATICA",268,0.0425937698664971
"1652","MOUNT PLEASANT","SYLVESTRIS",5,0.000794659885568977
"1653","MOUNT PLEASANT","SYRIACA",6,0.000953591862682772
"1654","MOUNT PLEASANT","TATARICUM",3,0.000476795931341386
"1655","MOUNT PLEASANT","TOMENTOSA",1,0.000158931977113795
"1656","MOUNT PLEASANT","TREMULA",6,0.000953591862682772
"1657","MOUNT PLEASANT","TRIACANTHOS",37,0.00588048315321043
"1658","MOUNT PLEASANT","TRUNCATUM",70,0.0111252383979657
"1659","MOUNT PLEASANT","TULIPIFERA",32,0.00508582326764145
"1660","MOUNT PLEASANT","TYPHINA",3,0.000476795931341386
"1661","MOUNT PLEASANT","VIRGINIANA",11,0.00174825174825175
"1662","MOUNT PLEASANT","WATERERI  X",1,0.000158931977113795
"1663","MOUNT PLEASANT","X YEDOENSIS",66,0.0104895104895105
"1664","MOUNT PLEASANT","XX",44,0.00699300699300699
"1665","MOUNT PLEASANT","ZUMI",53,0.00842339478703115
"1666","OAKRIDGE","ABIES",3,0.000625521267723103
"1667","OAKRIDGE","ACERIFOLIA   X",30,0.00625521267723103
"1668","OAKRIDGE","ACUTISSIMA",10,0.00208507089241034
"1669","OAKRIDGE","ALBA",1,0.000208507089241034
"1670","OAKRIDGE","ALNIFOLIA",5,0.00104253544620517
"1671","OAKRIDGE","AMERICANA",148,0.0308590492076731
"1672","OAKRIDGE","AMURENSE",2,0.000417014178482068
"1673","OAKRIDGE","AQUIFOLIUM",1,0.000208507089241034
"1674","OAKRIDGE","ARAUCANA",1,0.000208507089241034
"1675","OAKRIDGE","ARIA",85,0.0177231025854879
"1676","OAKRIDGE","AUCUPARIA",10,0.00208507089241034
"1677","OAKRIDGE","AVIUM",9,0.00187656380316931
"1678","OAKRIDGE","BABYLONICA",1,0.000208507089241034
"1679","OAKRIDGE","BACCATA",1,0.000208507089241034
"1680","OAKRIDGE","BETULUS",85,0.0177231025854879
"1681","OAKRIDGE","BLIREANA",2,0.000417014178482068
"1682","OAKRIDGE","CALLERYANA",33,0.00688073394495413
"1683","OAKRIDGE","CAMPESTRE",90,0.0187656380316931
"1684","OAKRIDGE","CAPPADOCICUM",8,0.00166805671392827
"1685","OAKRIDGE","CARNEA   X",1,0.000208507089241034
"1686","OAKRIDGE","CAROLINIANA",1,0.000208507089241034
"1687","OAKRIDGE","CERASIFERA",659,0.137406171809842
"1688","OAKRIDGE","CIRCINATUM",3,0.000625521267723103
"1689","OAKRIDGE","COCCINEA",5,0.00104253544620517
"1690","OAKRIDGE","CONCOLOR",1,0.000208507089241034
"1691","OAKRIDGE","CONTORTA",2,0.000417014178482068
"1692","OAKRIDGE","CORDATA",10,0.00208507089241034
"1693","OAKRIDGE","CRENATA",2,0.000417014178482068
"1694","OAKRIDGE","DAVIDII",1,0.000208507089241034
"1695","OAKRIDGE","DAWSONIANA",1,0.000208507089241034
"1696","OAKRIDGE","DECURRENS",2,0.000417014178482068
"1697","OAKRIDGE","DENUDATA",4,0.000834028356964137
"1698","OAKRIDGE","DEODARA",16,0.00333611342785655
"1699","OAKRIDGE","EUCHLORA   X",38,0.0079232693911593
"1700","OAKRIDGE","EXCELSIOR",58,0.01209341117598
"1701","OAKRIDGE","FLEXILUS",6,0.00125104253544621
"1702","OAKRIDGE","FLORIBUNDA",41,0.0085487906588824
"1703","OAKRIDGE","FLORIDA",4,0.000834028356964137
"1704","OAKRIDGE","FREEMANI   X",84,0.0175145954962469
"1705","OAKRIDGE","GIGANTEUM",5,0.00104253544620517
"1706","OAKRIDGE","GINNALA",18,0.00375312760633862
"1707","OAKRIDGE","GLYPTOSTROBOIDES",3,0.000625521267723103
"1708","OAKRIDGE","GRANDIFLORA",1,0.000208507089241034
"1709","OAKRIDGE","GRANDIS",3,0.000625521267723103
"1710","OAKRIDGE","GRISEUM",2,0.000417014178482068
"1711","OAKRIDGE","HETEROPHYLLA",1,0.000208507089241034
"1712","OAKRIDGE","HIPPOCASTANUM",4,0.000834028356964137
"1713","OAKRIDGE","INVOLUCRATA",8,0.00166805671392827
"1714","OAKRIDGE","JAPONICA",18,0.00375312760633862
"1715","OAKRIDGE","JAPONICUM",206,0.042952460383653
"1716","OAKRIDGE","KEWENSIS X",4,0.000834028356964137
"1717","OAKRIDGE","KOBUS",147,0.030650542118432
"1718","OAKRIDGE","KOUSA",44,0.00917431192660551
"1719","OAKRIDGE","LAVALLEI  X",31,0.00646371976647206
"1720","OAKRIDGE","LAWSONIANA",20,0.00417014178482068
"1721","OAKRIDGE","LIKIANGENSIS",2,0.000417014178482068
"1722","OAKRIDGE","LILIIFLORA",1,0.000208507089241034
"1723","OAKRIDGE","LUTEA",1,0.000208507089241034
"1724","OAKRIDGE","MACROPHYLLUM",7,0.00145954962468724
"1725","OAKRIDGE","MENZIESII",38,0.0079232693911593
"1726","OAKRIDGE","MERTENSIANA",2,0.000417014178482068
"1727","OAKRIDGE","MIYABEI",3,0.000625521267723103
"1728","OAKRIDGE","MONADELPHA",1,0.000208507089241034
"1729","OAKRIDGE","MONOGYNA",2,0.000417014178482068
"1730","OAKRIDGE","MONTICOLA",1,0.000208507089241034
"1731","OAKRIDGE","MORDENSIS",26,0.00542118432026689
"1732","OAKRIDGE","MUGO",2,0.000417014178482068
"1733","OAKRIDGE","NEGUNDO",8,0.00166805671392827
"1734","OAKRIDGE","NIGRA",17,0.00354462051709758
"1735","OAKRIDGE","NIGRUM",3,0.000625521267723103
"1736","OAKRIDGE","NOOTKATENSIS",37,0.00771476230191827
"1737","OAKRIDGE","NUTTALLII",16,0.00333611342785655
"1738","OAKRIDGE","OBASSIA",2,0.000417014178482068
"1739","OAKRIDGE","OBTUSA",2,0.000417014178482068
"1740","OAKRIDGE","OCCIDENTALIS",4,0.000834028356964137
"1741","OAKRIDGE","OMORIKA",7,0.00145954962468724
"1742","OAKRIDGE","ORNUS",40,0.00834028356964137
"1743","OAKRIDGE","OXYACANTHA",17,0.00354462051709758
"1744","OAKRIDGE","OXYCARPA",32,0.00667222685571309
"1745","OAKRIDGE","PALMATUM",22,0.00458715596330275
"1746","OAKRIDGE","PALUSTRIS",32,0.00667222685571309
"1747","OAKRIDGE","PAVIA",1,0.000208507089241034
"1748","OAKRIDGE","PENDULA",45,0.00938281901584654
"1749","OAKRIDGE","PENNSYLVANICA",73,0.0152210175145955
"1750","OAKRIDGE","PENNSYLVANICUM",13,0.00271059216013344
"1751","OAKRIDGE","PERSICA",82,0.0170975813177648
"1752","OAKRIDGE","PHELLOS",49,0.0102168473728107
"1753","OAKRIDGE","PISIFERA",6,0.00125104253544621
"1754","OAKRIDGE","PLATANOIDES",256,0.0533778148457048
"1755","OAKRIDGE","PLICATA",65,0.0135529608006672
"1756","OAKRIDGE","PONDEROSA",2,0.000417014178482068
"1757","OAKRIDGE","PSEUDOACACIA",27,0.00562969140950792
"1758","OAKRIDGE","PSEUDOCAMELLIA",42,0.00875729774812344
"1759","OAKRIDGE","PSEUDOPLATANUS",10,0.00208507089241034
"1760","OAKRIDGE","PUMILA",13,0.00271059216013344
"1761","OAKRIDGE","PUNGENS",5,0.00104253544620517
"1762","OAKRIDGE","RETICULATA",18,0.00375312760633862
"1763","OAKRIDGE","ROBUR",136,0.0283569641367807
"1764","OAKRIDGE","ROBUR X ALBA",1,0.000208507089241034
"1765","OAKRIDGE","RUBRA",4,0.000834028356964137
"1766","OAKRIDGE","RUBRUM",205,0.042743953294412
"1767","OAKRIDGE","SACCHARINUM",5,0.00104253544620517
"1768","OAKRIDGE","SACCHARUM",1,0.000208507089241034
"1769","OAKRIDGE","SALICINA",9,0.00187656380316931
"1770","OAKRIDGE","SARGENTIANA",1,0.000208507089241034
"1771","OAKRIDGE","SARGENTII",2,0.000417014178482068
"1772","OAKRIDGE","SERRATA",2,0.000417014178482068
"1773","OAKRIDGE","SERRULATA",726,0.151376146788991
"1774","OAKRIDGE","SHUMARDII",1,0.000208507089241034
"1775","OAKRIDGE","SIMONII",6,0.00125104253544621
"1776","OAKRIDGE","SITCHENSIS",1,0.000208507089241034
"1777","OAKRIDGE","SOULANGEANA  X",3,0.000625521267723103
"1778","OAKRIDGE","SPECIES",29,0.00604670558798999
"1779","OAKRIDGE","SPECIOSA",1,0.000208507089241034
"1780","OAKRIDGE","STYRACIFLUA",54,0.0112593828190158
"1781","OAKRIDGE","SUBHIRTELLA",19,0.00396163469557965
"1782","OAKRIDGE","SYLVATICA",111,0.0231442869057548
"1783","OAKRIDGE","SYLVESTRIS",4,0.000834028356964137
"1784","OAKRIDGE","TATARICUM",2,0.000417014178482068
"1785","OAKRIDGE","TIANSHANICA",1,0.000208507089241034
"1786","OAKRIDGE","TREMULA",1,0.000208507089241034
"1787","OAKRIDGE","TRIACANTHOS",84,0.0175145954962469
"1788","OAKRIDGE","TRICHOCARPA",1,0.000208507089241034
"1789","OAKRIDGE","TRUNCATUM",148,0.0308590492076731
"1790","OAKRIDGE","TULIPIFERA",10,0.00208507089241034
"1791","OAKRIDGE","VELUTINA",1,0.000208507089241034
"1792","OAKRIDGE","VIRGINIANA",1,0.000208507089241034
"1793","OAKRIDGE","VULGARIS",2,0.000417014178482068
"1794","OAKRIDGE","WATERERI  X",2,0.000417014178482068
"1795","OAKRIDGE","X WAREI",2,0.000417014178482068
"1796","OAKRIDGE","X YEDOENSIS",71,0.0148040033361134
"1797","OAKRIDGE","XX",112,0.0233527939949958
"1798","OAKRIDGE","ZUMI",26,0.00542118432026689
"1799","RENFREW-COLLINGWOOD","ABIES",24,0.00210785174776041
"1800","RENFREW-COLLINGWOOD","ACERIFOLIA   X",81,0.00711399964869138
"1801","RENFREW-COLLINGWOOD","ACUTISSIMA",20,0.00175654312313367
"1802","RENFREW-COLLINGWOOD","ALBA",3,0.000263481468470051
"1803","RENFREW-COLLINGWOOD","ALNIFOLIA",46,0.00404004918320745
"1804","RENFREW-COLLINGWOOD","ALTISSIMA",1,8.78271561566837e-05
"1805","RENFREW-COLLINGWOOD","AMERICANA",168,0.0147549622343229
"1806","RENFREW-COLLINGWOOD","ANGUSTIFOLIA",1,8.78271561566837e-05
"1807","RENFREW-COLLINGWOOD","AQUIFOLIUM",12,0.0010539258738802
"1808","RENFREW-COLLINGWOOD","ARGUTUM",1,8.78271561566837e-05
"1809","RENFREW-COLLINGWOOD","ARIA",60,0.00526962936940102
"1810","RENFREW-COLLINGWOOD","ATLANTICA",1,8.78271561566837e-05
"1811","RENFREW-COLLINGWOOD","AUCUPARIA",62,0.00544528368171439
"1812","RENFREW-COLLINGWOOD","AVELLANA",4,0.000351308624626735
"1813","RENFREW-COLLINGWOOD","AVIUM",26,0.00228350606007377
"1814","RENFREW-COLLINGWOOD","BABYLONICA",5,0.000439135780783418
"1815","RENFREW-COLLINGWOOD","BACCATA",2,0.000175654312313367
"1816","RENFREW-COLLINGWOOD","BALSAMEA",1,8.78271561566837e-05
"1817","RENFREW-COLLINGWOOD","BETULUS",455,0.0399613560512911
"1818","RENFREW-COLLINGWOOD","BIGNONIOIDES",3,0.000263481468470051
"1819","RENFREW-COLLINGWOOD","BILOBA",20,0.00175654312313367
"1820","RENFREW-COLLINGWOOD","BLIREANA",1,8.78271561566837e-05
"1821","RENFREW-COLLINGWOOD","CALLERYANA",219,0.0192341471983137
"1822","RENFREW-COLLINGWOOD","CAMPESTRE",312,0.0274020727208853
"1823","RENFREW-COLLINGWOOD","CANADENSIS",59,0.00518180221324434
"1824","RENFREW-COLLINGWOOD","CANESCENS   X",1,8.78271561566837e-05
"1825","RENFREW-COLLINGWOOD","CAPILLIPES",11,0.00096609871772352
"1826","RENFREW-COLLINGWOOD","CAPPADOCICUM",18,0.00158088881082031
"1827","RENFREW-COLLINGWOOD","CARNEA   X",28,0.00245916037238714
"1828","RENFREW-COLLINGWOOD","CAROLINIANA",32,0.00281046899701388
"1829","RENFREW-COLLINGWOOD","CERASIFERA",957,0.0840505884419463
"1830","RENFREW-COLLINGWOOD","CHINENSE",10,0.000878271561566836
"1831","RENFREW-COLLINGWOOD","CINEREA",1,8.78271561566837e-05
"1832","RENFREW-COLLINGWOOD","CIRCINATUM",1,8.78271561566837e-05
"1833","RENFREW-COLLINGWOOD","COCCINEA",12,0.0010539258738802
"1834","RENFREW-COLLINGWOOD","COLUMA",2,0.000175654312313367
"1835","RENFREW-COLLINGWOOD","COLURNA",14,0.00122958018619357
"1836","RENFREW-COLLINGWOOD","COMMUNIS",2,0.000175654312313367
"1837","RENFREW-COLLINGWOOD","CONTORTA",16,0.00140523449850694
"1838","RENFREW-COLLINGWOOD","CONTROVERSA",3,0.000263481468470051
"1839","RENFREW-COLLINGWOOD","CORDATA",130,0.0114175303003689
"1840","RENFREW-COLLINGWOOD","CRENATA",9,0.000790444405410153
"1841","RENFREW-COLLINGWOOD","CRUS-GALLI",29,0.00254698752854383
"1842","RENFREW-COLLINGWOOD","DAVIDII",30,0.00263481468470051
"1843","RENFREW-COLLINGWOOD","DECURRENS",2,0.000175654312313367
"1844","RENFREW-COLLINGWOOD","DENTATA",1,8.78271561566837e-05
"1845","RENFREW-COLLINGWOOD","DEODARA",5,0.000439135780783418
"1846","RENFREW-COLLINGWOOD","DIOICUS",1,8.78271561566837e-05
"1847","RENFREW-COLLINGWOOD","DISTICHUM",1,8.78271561566837e-05
"1848","RENFREW-COLLINGWOOD","DOMESTICA",2,0.000175654312313367
"1849","RENFREW-COLLINGWOOD","DOUGLASII",15,0.00131740734235025
"1850","RENFREW-COLLINGWOOD","EUCHLORA   X",354,0.031090813279466
"1851","RENFREW-COLLINGWOOD","EUROPAEA   X",50,0.00439135780783418
"1852","RENFREW-COLLINGWOOD","EXCELSIOR",81,0.00711399964869138
"1853","RENFREW-COLLINGWOOD","FLAVA",2,0.000175654312313367
"1854","RENFREW-COLLINGWOOD","FLORIBUNDA",257,0.0225715791322677
"1855","RENFREW-COLLINGWOOD","FREEMANI   X",335,0.029422097312489
"1856","RENFREW-COLLINGWOOD","GERMANICA",5,0.000439135780783418
"1857","RENFREW-COLLINGWOOD","GIGANTEUM",2,0.000175654312313367
"1858","RENFREW-COLLINGWOOD","GINNALA",35,0.00307395046548393
"1859","RENFREW-COLLINGWOOD","GLAUCA",1,8.78271561566837e-05
"1860","RENFREW-COLLINGWOOD","GLYPTOSTROBOIDES",8,0.000702617249253469
"1861","RENFREW-COLLINGWOOD","GRANDIFLORA",12,0.0010539258738802
"1862","RENFREW-COLLINGWOOD","GRANDIFLORA X",14,0.00122958018619357
"1863","RENFREW-COLLINGWOOD","GRANDIFOLIA",8,0.000702617249253469
"1864","RENFREW-COLLINGWOOD","GRANDIS",13,0.00114175303003689
"1865","RENFREW-COLLINGWOOD","GRISEUM",84,0.00737748111716143
"1866","RENFREW-COLLINGWOOD","HETEROPHYLLA",15,0.00131740734235025
"1867","RENFREW-COLLINGWOOD","HIPPOCASTANUM",18,0.00158088881082031
"1868","RENFREW-COLLINGWOOD","INVOLUCRATA",21,0.00184437027929036
"1869","RENFREW-COLLINGWOOD","JACQUEMONTII",29,0.00254698752854383
"1870","RENFREW-COLLINGWOOD","JAPONICA",141,0.0123836290180924
"1871","RENFREW-COLLINGWOOD","JAPONICUM",154,0.0135253820481293
"1872","RENFREW-COLLINGWOOD","JEFFREYI",2,0.000175654312313367
"1873","RENFREW-COLLINGWOOD","KEWENSIS X",10,0.000878271561566836
"1874","RENFREW-COLLINGWOOD","KOBUS",279,0.0245037765677147
"1875","RENFREW-COLLINGWOOD","KOREANA",3,0.000263481468470051
"1876","RENFREW-COLLINGWOOD","KOUSA",49,0.0043035306516775
"1877","RENFREW-COLLINGWOOD","LAEVIS",4,0.000351308624626735
"1878","RENFREW-COLLINGWOOD","LAVALLEI  X",135,0.0118566660811523
"1879","RENFREW-COLLINGWOOD","LAWSONIANA",14,0.00122958018619357
"1880","RENFREW-COLLINGWOOD","LUSITANICA",2,0.000175654312313367
"1881","RENFREW-COLLINGWOOD","MAACKII",1,8.78271561566837e-05
"1882","RENFREW-COLLINGWOOD","MACROPHYLLUM",6,0.000526962936940102
"1883","RENFREW-COLLINGWOOD","MAS",3,0.000263481468470051
"1884","RENFREW-COLLINGWOOD","MAXIMA",2,0.000175654312313367
"1885","RENFREW-COLLINGWOOD","MENZIESII",101,0.00887054277182505
"1886","RENFREW-COLLINGWOOD","MERTENSIANA",1,8.78271561566837e-05
"1887","RENFREW-COLLINGWOOD","MIYABEI",1,8.78271561566837e-05
"1888","RENFREW-COLLINGWOOD","MONADELPHA",7,0.000614790093096786
"1889","RENFREW-COLLINGWOOD","MORDENSIS",96,0.00843140699104163
"1890","RENFREW-COLLINGWOOD","MUGO",1,8.78271561566837e-05
"1891","RENFREW-COLLINGWOOD","NEGUNDO",1,8.78271561566837e-05
"1892","RENFREW-COLLINGWOOD","NIGRA",18,0.00158088881082031
"1893","RENFREW-COLLINGWOOD","NIGRUM",4,0.000351308624626735
"1894","RENFREW-COLLINGWOOD","NOOTKATENSIS",3,0.000263481468470051
"1895","RENFREW-COLLINGWOOD","NUTTALLII",23,0.00202002459160372
"1896","RENFREW-COLLINGWOOD","OBASSIA",14,0.00122958018619357
"1897","RENFREW-COLLINGWOOD","OBTUSA",2,0.000175654312313367
"1898","RENFREW-COLLINGWOOD","OCCIDENTALIS",63,0.00553311083787107
"1899","RENFREW-COLLINGWOOD","OFFICIANALIS",12,0.0010539258738802
"1900","RENFREW-COLLINGWOOD","OFFICINALIS",2,0.000175654312313367
"1901","RENFREW-COLLINGWOOD","OMORIKA",13,0.00114175303003689
"1902","RENFREW-COLLINGWOOD","ORIENTALIS",1,8.78271561566837e-05
"1903","RENFREW-COLLINGWOOD","ORNUS",83,0.00728965396100474
"1904","RENFREW-COLLINGWOOD","OXYACANTHA",59,0.00518180221324434
"1905","RENFREW-COLLINGWOOD","OXYCARPA",183,0.0160723695766731
"1906","RENFREW-COLLINGWOOD","PADUS",1,8.78271561566837e-05
"1907","RENFREW-COLLINGWOOD","PALMATUM",152,0.0133497277358159
"1908","RENFREW-COLLINGWOOD","PALUSTRIS",96,0.00843140699104163
"1909","RENFREW-COLLINGWOOD","PAPYRIFERA",9,0.000790444405410153
"1910","RENFREW-COLLINGWOOD","PAVIA",1,8.78271561566837e-05
"1911","RENFREW-COLLINGWOOD","PENDULA",23,0.00202002459160372
"1912","RENFREW-COLLINGWOOD","PENNSYLVANICA",124,0.0108905673634288
"1913","RENFREW-COLLINGWOOD","PERSICA",236,0.0207272088529773
"1914","RENFREW-COLLINGWOOD","PHAENOPYRUM",51,0.00447918496399087
"1915","RENFREW-COLLINGWOOD","PHELLOS",32,0.00281046899701388
"1916","RENFREW-COLLINGWOOD","PISIFERA",7,0.000614790093096786
"1917","RENFREW-COLLINGWOOD","PLATANOIDES",628,0.0551554540663973
"1918","RENFREW-COLLINGWOOD","PLICATA",181,0.0158967152643597
"1919","RENFREW-COLLINGWOOD","PONDEROSA",1,8.78271561566837e-05
"1920","RENFREW-COLLINGWOOD","PSEUDOACACIA",27,0.00237133321623046
"1921","RENFREW-COLLINGWOOD","PSEUDOCAMELLIA",25,0.00219567890391709
"1922","RENFREW-COLLINGWOOD","PSEUDOPLATANUS",55,0.0048304935886176
"1923","RENFREW-COLLINGWOOD","PUMILA",11,0.00096609871772352
"1924","RENFREW-COLLINGWOOD","PUNGENS",5,0.000439135780783418
"1925","RENFREW-COLLINGWOOD","RACEMOSA",2,0.000175654312313367
"1926","RENFREW-COLLINGWOOD","REGIA",3,0.000263481468470051
"1927","RENFREW-COLLINGWOOD","RETICULATA",268,0.0235376778499912
"1928","RENFREW-COLLINGWOOD","ROBUR",41,0.00360091340242403
"1929","RENFREW-COLLINGWOOD","ROBUR X ALBA",14,0.00122958018619357
"1930","RENFREW-COLLINGWOOD","RUBRA",74,0.00649920955559459
"1931","RENFREW-COLLINGWOOD","RUBRUM",577,0.0506762691024065
"1932","RENFREW-COLLINGWOOD","RUGOSA",1,8.78271561566837e-05
"1933","RENFREW-COLLINGWOOD","SACCHARINUM",3,0.000263481468470051
"1934","RENFREW-COLLINGWOOD","SACCHARUM",10,0.000878271561566836
"1935","RENFREW-COLLINGWOOD","SALICINA",37,0.0032496047777973
"1936","RENFREW-COLLINGWOOD","SARGENTII",23,0.00202002459160372
"1937","RENFREW-COLLINGWOOD","SATIVA",1,8.78271561566837e-05
"1938","RENFREW-COLLINGWOOD","SEMPREVIRENS",1,8.78271561566837e-05
"1939","RENFREW-COLLINGWOOD","SEPTEMLOBUS",1,8.78271561566837e-05
"1940","RENFREW-COLLINGWOOD","SEROTINA",1,8.78271561566837e-05
"1941","RENFREW-COLLINGWOOD","SERRATA",51,0.00447918496399087
"1942","RENFREW-COLLINGWOOD","SERRULATA",980,0.08607061303355
"1943","RENFREW-COLLINGWOOD","SIMONII",1,8.78271561566837e-05
"1944","RENFREW-COLLINGWOOD","SITCHENSIS",34,0.00298612330932724
"1945","RENFREW-COLLINGWOOD","SOULANGEANA  X",1,8.78271561566837e-05
"1946","RENFREW-COLLINGWOOD","SPECIES",87,0.00764096258563148
"1947","RENFREW-COLLINGWOOD","SPECIOSA",1,8.78271561566837e-05
"1948","RENFREW-COLLINGWOOD","STELLATA",1,8.78271561566837e-05
"1949","RENFREW-COLLINGWOOD","STENOPTERA",1,8.78271561566837e-05
"1950","RENFREW-COLLINGWOOD","STYRACIFLUA",55,0.0048304935886176
"1951","RENFREW-COLLINGWOOD","SUBHIRTELLA",42,0.00368874055858071
"1952","RENFREW-COLLINGWOOD","SYLVATICA",580,0.0509397505708765
"1953","RENFREW-COLLINGWOOD","SYLVESTRIS",7,0.000614790093096786
"1954","RENFREW-COLLINGWOOD","SYRIACA",20,0.00175654312313367
"1955","RENFREW-COLLINGWOOD","TATARICUM",10,0.000878271561566836
"1956","RENFREW-COLLINGWOOD","TRANSITORIA",6,0.000526962936940102
"1957","RENFREW-COLLINGWOOD","TREMULOIDES",16,0.00140523449850694
"1958","RENFREW-COLLINGWOOD","TRIACANTHOS",95,0.00834357983488495
"1959","RENFREW-COLLINGWOOD","TRICHOCARPA",11,0.00096609871772352
"1960","RENFREW-COLLINGWOOD","TRUNCATUM",116,0.0101879501141753
"1961","RENFREW-COLLINGWOOD","TULIPIFERA",61,0.0053574565255577
"1962","RENFREW-COLLINGWOOD","VELUTINA",7,0.000614790093096786
"1963","RENFREW-COLLINGWOOD","VIRGINIANA",58,0.00509397505708765
"1964","RENFREW-COLLINGWOOD","WATERERI  X",3,0.000263481468470051
"1965","RENFREW-COLLINGWOOD","X WAREI",15,0.00131740734235025
"1966","RENFREW-COLLINGWOOD","X YEDOENSIS",348,0.0305638503425259
"1967","RENFREW-COLLINGWOOD","XX",154,0.0135253820481293
"1968","RENFREW-COLLINGWOOD","ZUMI",146,0.0128227647988758
"1969","RILEY PARK","ABIES",4,0.000582241630276565
"1970","RILEY PARK","ACERIFOLIA   X",34,0.0049490538573508
"1971","RILEY PARK","ACUTISSIMA",8,0.00116448326055313
"1972","RILEY PARK","ALNIFOLIA",8,0.00116448326055313
"1973","RILEY PARK","AMERICANA",251,0.0365356622998544
"1974","RILEY PARK","ANTARTICA",1,0.000145560407569141
"1975","RILEY PARK","AQUIFOLIUM",10,0.00145560407569141
"1976","RILEY PARK","ARIA",21,0.00305676855895197
"1977","RILEY PARK","ATLANTICA",1,0.000145560407569141
"1978","RILEY PARK","AUCUPARIA",16,0.00232896652110626
"1979","RILEY PARK","AVIUM",20,0.00291120815138282
"1980","RILEY PARK","BABYLONICA",2,0.000291120815138282
"1981","RILEY PARK","BACCATA",1,0.000145560407569141
"1982","RILEY PARK","BETULUS",284,0.0413391557496361
"1983","RILEY PARK","BIGNONIOIDES",15,0.00218340611353712
"1984","RILEY PARK","BILOBA",3,0.000436681222707424
"1985","RILEY PARK","BLIREANA",3,0.000436681222707424
"1986","RILEY PARK","CALLERYANA",79,0.0114992721979622
"1987","RILEY PARK","CAMPESTRE",258,0.0375545851528384
"1988","RILEY PARK","CANADENSIS",39,0.00567685589519651
"1989","RILEY PARK","CAPPADOCICUM",6,0.000873362445414847
"1990","RILEY PARK","CARNEA   X",2,0.000291120815138282
"1991","RILEY PARK","CAROLINIANA",1,0.000145560407569141
"1992","RILEY PARK","CERASIFERA",632,0.0919941775836972
"1993","RILEY PARK","CHINENSE",13,0.00189228529839884
"1994","RILEY PARK","CINEREA",1,0.000145560407569141
"1995","RILEY PARK","CIRCINATUM",3,0.000436681222707424
"1996","RILEY PARK","COCCINEA",8,0.00116448326055313
"1997","RILEY PARK","CONCOLOR",1,0.000145560407569141
"1998","RILEY PARK","CONTORTA",2,0.000291120815138282
"1999","RILEY PARK","CONTROVERSA",4,0.000582241630276565
"2000","RILEY PARK","CORDATA",121,0.0176128093158661
"2001","RILEY PARK","CRUS-GALLI",19,0.00276564774381368
"2002","RILEY PARK","DECURRENS",1,0.000145560407569141
"2003","RILEY PARK","DENTATA",1,0.000145560407569141
"2004","RILEY PARK","DENUDATA",6,0.000873362445414847
"2005","RILEY PARK","DEODARA",11,0.00160116448326055
"2006","RILEY PARK","DIOICUS",5,0.000727802037845706
